index,label,float_hls_pred,float_python_pred,float_max_abs_logit_error,fixed_hls_pred,fixed_python_pred,fixed_raw_mismatch,fixed_max_abs_raw_diff
8125,8,8,8,1.902549438437262e-06,8,8,0,0
8126,9,9,9,1.913574218193048e-06,9,9,0,0
8127,0,0,0,1.921386719061502e-06,0,0,0,0
8128,1,1,1,3.2138064576248127e-06,1,1,0,0
8129,2,2,2,2.8116943351363943e-06,2,2,0,0
8130,3,3,3,3.7834472657038987e-06,3,3,0,0
8131,4,4,4,1.933593750891305e-06,4,4,0,0
8132,5,5,5,1.9033178713101506e-06,5,5,0,0
8133,6,6,6,1.8991210950503046e-06,6,6,0,0
8134,7,7,7,2.849780273095348e-06,7,7,0,0
8135,8,8,8,2.87172851543005e-06,8,8,0,0
8136,9,9,9,1.910531006288352e-06,9,9,0,0
8137,0,0,0,2.5628435669222682e-06,0,0,0,0
8138,1,1,1,2.3856567379354487e-06,1,1,0,0
8139,2,2,2,1.9005371107994051e-06,2,2,0,0
8140,3,3,3,2.852539061848347e-06,3,3,0,0
8141,4,4,4,3.7802124026597994e-06,4,4,0,0
8142,5,5,5,1.954992676189704e-06,5,5,0,0
8143,6,6,6,2.8901855468888016e-06,6,6,0,0
8144,7,7,7,1.8826660159732e-06,7,7,0,0
8145,8,8,8,1.00211181575105e-06,8,8,0,0
8146,9,9,9,2.85655395515505e-06,9,9,0,0
8147,8,8,8,9.048461908633953e-07,8,8,0,0
8148,6,6,6,2.386097412099275e-06,6,6,0,0
8149,5,5,5,2.150270995926462e-06,5,5,0,0
8150,9,9,9,3.852990722919003e-06,9,9,0,0
8151,7,7,7,9.487426755327988e-07,7,7,0,0
8152,0,0,0,1.8647094730539493e-06,0,0,0,0
8153,2,2,2,1.4331506346110245e-06,2,2,0,0
8154,3,3,3,1.910036621310951e-06,3,3,0,0
8155,4,4,4,2.8603271484684e-06,4,4,0,0
8156,3,3,3,3.830566406293201e-06,3,3,0,0
8157,8,8,8,3.7979736333682013e-06,8,8,0,0
8158,5,5,5,1.908449706711224e-06,5,5,0,0
8159,1,1,1,2.379766845805875e-06,1,1,0,0
8160,5,5,5,9.497729491769746e-07,5,5,0,0
8161,2,2,2,9.557641602597755e-07,2,2,0,0
8162,3,3,3,1.9571289051611984e-06,3,3,0,0
8163,0,0,0,1.4354113773151767e-06,0,0,0,0
8164,1,1,1,4.296136475012702e-06,1,1,0,0
8165,2,2,2,1.0131234588484084e-06,2,2,0,0
8166,1,1,1,1.9117175291682997e-06,1,1,0,0
8167,3,3,3,3.821240234458401e-06,3,3,0,0
8168,2,2,2,2.8653759773789034e-06,2,2,0,0
8169,6,6,6,1.933593749114948e-06,6,6,0,0
8170,5,5,5,3.8112036140347527e-06,5,5,0,0
8171,3,3,3,2.3812036129555736e-06,3,3,0,0
8172,0,0,0,1.9060620122246519e-06,0,0,0,0
8173,7,7,7,1.9125488286420023e-06,7,7,0,0
8174,2,2,2,2.893420409932901e-06,2,2,0,0
8175,7,7,7,2.1433673094151118e-06,7,7,0,0
8176,4,4,4,1.9112304698865046e-06,4,4,0,0
8177,6,6,6,2.900012207263103e-06,6,6,0,0
8178,4,4,4,2.382287597413324e-06,4,4,0,0
8179,0,0,0,1.9102368167267514e-06,0,0,0,0
8180,5,5,5,9.933837894493536e-07,5,5,0,0
8181,9,9,9,1.8806762689393963e-06,9,9,0,0
8182,9,9,9,1.907590332805853e-06,9,9,0,0
8183,8,8,8,2.860638427470974e-06,8,8,0,0
8184,9,9,9,1.9159423825243493e-06,9,9,0,0
8185,5,5,5,2.8485961909296975e-06,5,5,0,0
8186,3,3,3,3.7797851568655005e-06,3,3,0,0
8187,1,1,1,1.9058471680821754e-06,1,1,0,0
8188,7,7,7,2.024133606060019e-06,7,7,0,0
8189,4,4,4,1.4312780765024513e-06,4,4,0,0
8190,7,7,7,2.1503012084256312e-06,7,7,0,0
8191,6,6,6,4.79213867166095e-06,6,6,0,0
8192,5,5,5,1.952258299908749e-06,5,5,0,0
8193,4,4,4,2.8618310548012005e-06,4,4,0,0
8194,0,0,0,1.8643798824768965e-06,0,0,0,0
8195,0,0,0,1.4292456054221248e-06,0,0,0,0
8196,6,6,6,4.81168212829175e-07,6,6,0,0
8197,6,6,6,1.9219726574704055e-06,6,6,0,0
8198,2,2,2,2.8588842777566015e-06,2,2,0,0
8199,0,0,0,9.8674316362235e-07,0,0,0,0
8200,6,6,6,1.948071288282449e-06,6,6,0,0
8201,3,3,3,1.8585693375428036e-06,3,3,0,0
8202,7,7,7,9.534130853694478e-07,7,7,0,0
8203,7,7,7,2.904003906678554e-06,7,7,0,0
8204,4,4,4,1.9097290042680015e-06,4,4,0,0
8205,4,4,4,3.3425927732366745e-06,4,4,0,0
8206,3,3,3,1.954785156854655e-06,3,3,0,0
8207,9,9,9,1.905090332599002e-06,9,9,0,0
8208,2,2,2,9.820922848291502e-07,2,2,0,0
8209,8,8,8,3.3413024898010235e-06,8,8,0,0
8210,9,9,9,1.9357055656143984e-06,9,9,0,0
8211,6,6,6,1.9475830086435053e-06,6,6,0,0
8212,0,0,0,2.9091064455144533e-06,0,0,0,0
8213,9,9,9,1.9106396482726495e-06,9,9,0,0
8214,5,5,5,2.8877197273402544e-06,5,5,0,0
8215,3,3,3,3.7893554676315944e-06,3,3,0,0
8216,8,8,8,2.864835205507177e-06,8,8,0,0
8217,8,8,8,1.918859863891953e-06,8,8,0,0
8218,7,7,7,1.0711007689678809e-06,7,7,0,0
8219,1,1,1,1.909143065859098e-06,1,1,0,0
8220,4,4,4,1.8807373045603981e-06,4,4,0,0
8221,0,0,0,1.4299194335265497e-06,0,0,0,0
8222,4,4,4,3.8178222654394744e-06,4,4,0,0
8223,8,8,8,3.3426013184012504e-06,8,8,0,0
8224,5,5,5,1.8874755856046477e-06,5,5,0,0
8225,2,2,2,4.803124999952502e-06,2,2,0,0
8226,3,3,3,2.8192871095455985e-06,3,3,0,0
8227,9,9,9,1.8919555664353993e-06,9,9,0,0
8228,0,0,0,9.560107425699016e-07,0,0,0,0
8229,1,1,1,1.8630859379697995e-06,1,1,0,0
8230,9,9,9,1.8993408197331973e-06,9,9,0,0
8231,1,1,1,2.8628002928243745e-06,1,1,0,0
8232,5,5,5,1.902634277684001e-06,5,5,0,0
8233,1,1,1,1.943847657059905e-06,1,1,0,0
8234,7,7,7,9.547534176590489e-07,7,7,0,0
8235,4,4,4,2.8625122077130527e-06,4,4,0,0
8236,8,8,8,1.908505859127274e-06,8,8,0,0
8237,6,6,6,1.9071411134774507e-06,6,6,0,0
8238,2,2,2,2.8403442389191014e-06,2,2,0,0
8239,1,1,1,1.9030859377267006e-06,1,1,0,0
8240,6,6,6,1.9016845698160978e-06,6,6,0,0
8241,8,8,8,1.0706335449306437e-06,8,8,0,0
8242,8,8,8,1.9049523922731737e-06,8,8,0,0
8243,0,0,0,1.9181762702658034e-06,0,0,0,0
8244,1,1,1,1.9045947263762741e-06,1,1,0,0
8245,2,2,2,9.581738282804508e-07,2,2,0,0
8246,3,3,3,2.3867968748092494e-06,3,3,0,0
8247,4,4,4,2.3809289553256008e-06,4,4,0,0
8248,7,7,7,2.3878869628291e-06,7,7,0,0
8249,8,8,8,1.9044433585690967e-06,8,8,0,0
8250,9,9,9,1.668781738350944e-06,9,9,0,0
8251,0,0,0,1.9064672844848474e-06,0,0,0,0
8252,1,1,1,2.8629638677557523e-06,1,1,0,0
8253,2,2,2,1.90953613277145e-06,2,2,0,0
8254,3,3,3,2.1504913330083752e-06,3,3,0,0
8255,4,4,4,1.4270733643684252e-06,4,4,0,0
8256,6,6,6,3.7657348634922982e-06,6,6,0,0
8257,7,7,7,1.9105297850430247e-06,7,7,0,0
8258,8,8,8,1.911157226253124e-06,8,8,0,0
8259,9,9,9,1.6697583009595007e-06,9,9,0,0
8260,0,0,0,9.55102539279551e-07,0,0,0,0
8261,1,1,1,2.385897827306138e-06,1,1,0,0
8262,2,2,2,2.869970703756053e-06,2,2,0,0
8263,3,3,3,1.909787597398349e-06,3,3,0,0
8264,4,4,4,1.920751953932154e-06,4,4,0,0
8265,7,7,7,3.4600833129783126e-06,7,7,0,0
8266,8,8,8,1.8875976550702944e-06,8,8,0,0
8267,9,9,9,1.8850341803045012e-06,9,9,0,0
8268,1,1,1,1.9114355467308997e-06,1,1,0,0
8269,4,4,4,2.8440673833785013e-06,4,4,0,0
8270,5,5,5,2.385028076368201e-06,5,5,0,0
8271,3,3,3,3.7718261722829993e-06,3,3,0,0
8272,3,3,3,2.756562980654742e-06,3,3,0,0
8273,0,0,0,2.8600964352420988e-06,0,0,0,0
8274,9,9,9,1.4340734866280513e-06,9,9,0,0
8275,5,5,5,9.550793456103435e-07,5,5,0,0
8276,4,4,4,2.8567309566795984e-06,4,4,0,0
8277,3,3,3,2.3816381835572997e-06,3,3,0,0
8278,0,0,0,2.1415447997163994e-06,0,0,0,0
8279,8,9,9,1.9040722656349374e-06,9,9,0,0
8280,4,4,4,1.909759521190324e-06,4,4,0,0
8281,6,6,6,1.8893432613964478e-06,6,6,0,0
8282,7,7,7,1.8884765609072929e-06,7,7,0,0
8283,0,0,0,1.9047131347704749e-06,0,0,0,0
8284,7,7,7,1.9057373048525506e-06,7,7,0,0
8285,7,7,7,1.9033105473909018e-06,7,7,0,0
8286,1,1,1,2.858818358930648e-06,1,1,0,0
8287,6,6,6,1.8591064456785489e-06,6,6,0,0
8288,9,9,9,1.3706483764641675e-06,9,9,0,0
8289,1,1,1,3.8190063484933034e-06,1,1,0,0
8290,3,3,3,1.8920654305532025e-06,3,3,0,0
8291,6,6,6,1.9348388669016003e-06,6,6,0,0
8292,2,2,2,1.904998779389544e-06,2,2,0,0
8293,3,3,3,1.9045648194104814e-06,3,3,0,0
8294,8,8,8,2.8605810538095966e-06,8,8,0,0
8295,2,2,2,1.8665405274731484e-06,2,2,0,0
8296,3,3,3,2.8812011727552544e-06,3,3,0,0
8297,8,8,8,1.6731030272332248e-06,8,8,0,0
8298,9,9,9,1.9113647464763517e-06,9,9,0,0
8299,5,5,5,1.1693495788611674e-06,5,5,0,0
8300,8,8,8,1.9111590576770254e-06,8,8,0,0
8301,8,8,8,2.8160766607499e-06,8,8,0,0
8302,7,7,7,1.6728338620985994e-06,7,7,0,0
8303,1,1,1,9.543676764423026e-07,1,1,0,0
8304,7,7,7,2.8684326167649488e-06,7,7,0,0
8305,1,1,1,1.9060217288924264e-06,1,1,0,0
8306,1,1,1,1.4302343749328372e-06,1,1,0,0
8307,0,0,0,1.907910156973003e-06,0,0,0,0
8308,3,3,3,2.8575000001751505e-06,3,3,0,0
8309,4,4,4,1.9114868159419984e-06,4,4,0,0
8310,2,2,2,9.677001955310516e-07,2,2,0,0
8311,6,6,6,2.389171752881225e-06,6,6,0,0
8312,4,4,4,2.8798095694781978e-06,4,4,0,0
8313,7,7,7,2.1421838378721247e-06,7,7,0,0
8314,4,4,4,1.877310424780454e-06,4,4,0,0
8315,2,2,2,1.904438477140502e-06,2,2,0,0
8316,7,7,7,1.9476562496123506e-06,7,7,0,0
8317,4,4,4,1.9092260741260247e-06,4,4,0,0
8318,2,2,2,4.7294677738562996e-06,2,2,0,0
8319,9,9,9,2.8849609368108986e-06,9,9,0,0
8320,2,2,2,1.429246215600699e-06,2,2,0,0
8321,7,7,7,1.2521726379111087e-06,7,7,0,0
8322,9,9,9,2.380045166283651e-06,9,9,0,0
8323,2,2,2,1.9044848631466493e-06,2,2,0,0
8324,1,1,1,1.4300659181287756e-06,1,1,0,0
8325,0,0,0,2.901879883054903e-06,0,0,0,0
8326,6,6,6,2.3882312012446505e-06,6,6,0,0
8327,5,5,5,1.95509033140695e-06,5,5,0,0
8328,3,3,3,3.0994890975882816e-06,3,3,0,0
8329,4,4,4,1.434701538016725e-06,4,4,0,0
8330,8,8,8,1.930029295493796e-06,8,8,0,0
8331,5,5,5,1.9502807617755025e-06,5,5,0,0
8332,9,9,9,2.8177856439270954e-06,9,9,0,0
8333,6,6,6,9.838111572069153e-07,6,6,0,0
8334,9,9,9,3.819555663753249e-06,9,9,0,0
8335,0,0,0,2.8659814450548993e-06,0,0,0,0
8336,6,6,6,1.433629760683175e-06,6,6,0,0
8337,3,3,3,1.934252928492697e-06,3,3,0,0
8338,0,0,0,9.694091804846039e-07,0,0,0,0
8339,8,8,8,9.581103519451517e-07,8,8,0,0
8340,1,1,1,1.698408569339449e-06,1,1,0,0
8341,6,6,6,2.857734374472898e-06,6,6,0,0
8342,0,0,0,1.8796752936367511e-06,0,0,0,0
8343,0,0,0,1.910856934017602e-06,0,0,0,0
8344,1,1,1,1.0711489868420188e-06,1,1,0,0
8345,2,2,2,1.663980102595275e-06,2,2,0,0
8346,3,3,3,3.801293946281703e-06,3,3,0,0
8347,4,4,4,2.856181641419653e-06,4,4,0,0
8348,5,5,5,9.739379880358001e-07,5,5,0,0
8349,6,6,6,1.9062963865223992e-06,6,6,0,0
8350,7,7,7,1.8898315428117485e-06,7,7,0,0
8351,0,0,0,1.4308184814737501e-06,0,0,0,0
8352,1,1,1,2.8568725589650512e-06,1,1,0,0
8353,2,2,2,1.9275878901936494e-06,2,2,0,0
8354,3,3,3,1.9039685055233235e-06,3,3,0,0
8355,4,4,4,1.907922364097203e-06,4,4,0,0
8356,7,7,7,1.952563476237401e-06,7,7,0,0
8357,8,8,8,2.8641967766418475e-06,8,8,0,0
8358,9,9,9,2.8590454093091466e-06,9,9,0,0
8359,0,0,0,1.7861010741526684e-06,0,0,0,0
8360,1,1,1,3.3387158202558e-06,1,1,0,0
8361,2,2,2,1.9495849610251526e-06,2,2,0,0
8362,3,3,3,3.8305175777963996e-06,3,3,0,0
8363,4,4,4,2.0266273040858707e-06,4,4,0,0
8364,7,7,7,1.907866211681153e-06,7,7,0,0
8365,2,2,2,1.9054541020580018e-06,2,2,0,0
8366,5,5,5,1.9448242181141495e-06,5,5,0,0
8367,1,1,1,1.1923498535182375e-06,1,1,0,0
8368,6,6,6,2.864057616847049e-06,6,6,0,0
8369,4,4,4,2.742215652440372e-06,4,4,0,0
8370,3,3,3,3.7732421880321e-06,3,3,0,0
8371,9,9,9,2.8399169913484457e-06,9,9,0,0
8372,9,9,9,1.904025879184701e-06,9,9,0,0
8373,0,0,0,3.847424316916204e-06,0,0,0,0
8374,9,9,9,2.862333984054999e-06,9,9,0,0
8375,7,7,7,2.3814575191849485e-06,7,7,0,0
8376,1,1,1,1.4342263794375754e-06,1,1,0,0
8377,6,6,6,1.8594360344792449e-06,6,6,0,0
8378,4,4,4,1.9077661130850743e-06,4,4,0,0
8379,3,3,3,1.887084959406593e-06,3,3,0,0
8380,6,6,6,1.784416503891606e-06,6,6,0,0
8381,2,2,2,2.859799804966201e-06,2,2,0,0
8382,0,2,2,1.9060400386905485e-06,0,0,0,0
8383,9,9,9,1.911524047937263e-06,9,9,0,0
8384,8,8,8,2.8611291504887504e-06,8,8,0,0
8385,6,6,6,3.5755096434719746e-06,6,6,0,0
8386,5,5,5,1.910886229694597e-06,5,5,0,0
8387,7,7,7,1.427343750082244e-06,7,7,0,0
8388,0,0,0,2.6210748291788377e-06,0,0,0,0
8389,0,0,0,2.8166259760098455e-06,0,0,0,0
8390,1,1,1,9.582397453300473e-07,1,1,0,0
8391,7,7,7,1.9072827139865467e-06,7,7,0,0
8392,4,4,4,3.338937988317525e-06,4,4,0,0
8393,3,3,3,2.864377441458288e-06,3,3,0,0
8394,2,2,2,3.776074219530301e-06,2,2,0,0
8395,4,4,4,1.4256347657948254e-06,4,4,0,0
8396,1,1,1,1.9078674320383016e-06,1,1,0,0
8397,3,3,3,1.4301867672372737e-06,3,3,0,0
8398,7,7,7,1.9520385734494994e-06,7,7,0,0
8399,6,6,6,1.9469604488620007e-06,6,6,0,0
8400,4,4,4,1.904137573394138e-06,4,4,0,0
8401,7,7,7,1.858740233728895e-06,7,7,0,0
8402,7,7,7,1.4308673095264623e-06,7,7,0,0
8403,7,7,7,1.9095629886223264e-06,7,7,0,0
8404,9,9,9,1.8939941401896476e-06,9,9,0,0
8405,8,8,8,1.9121240235620007e-06,8,8,0,0
8406,4,4,4,1.904813232478375e-06,4,4,0,0
8407,3,3,3,1.8781494155462042e-06,3,3,0,0
8408,8,5,5,1.4257421874219744e-06,5,5,0,0
8409,2,2,2,1.903427733651597e-06,2,2,0,0
8410,8,8,8,2.860712891461503e-06,8,8,0,0
8411,3,3,3,1.922326660519502e-06,3,3,0,0
8412,5,5,5,2.3867822269707517e-06,5,5,0,0
8413,8,8,8,1.8708984370618964e-06,8,8,0,0
8414,0,0,0,1.4282238769425248e-06,0,0,0,0
8415,5,5,5,1.908239745773699e-06,5,5,0,0
8416,4,4,4,1.426917724423049e-06,4,4,0,0
8417,7,7,7,1.9150512695631505e-06,7,7,0,0
8418,1,1,1,1.4305786129042986e-06,1,1,0,0
8419,3,3,3,1.9182861343836066e-06,3,3,0,0
8420,1,1,1,1.946740722402751e-06,1,1,0,0
8421,7,7,7,1.942578123248495e-06,7,7,0,0
8422,9,9,9,2.028183288649288e-06,9,9,0,0
8423,6,6,6,1.43407165520415e-06,6,6,0,0
8424,2,2,2,1.9053710929028966e-06,2,2,0,0
8425,0,0,0,1.4295617676296501e-06,0,0,0,0
8426,9,9,9,1.6646661378239003e-06,9,9,0,0
8427,1,1,1,1.932641602309104e-06,1,1,0,0
8428,7,7,7,1.905847167193997e-06,7,7,0,0
8429,3,3,3,3.786254882953699e-06,3,3,0,0
8430,3,3,3,2.8625708008434003e-06,3,3,0,0
8431,9,9,9,1.910456543186001e-06,9,9,0,0
8432,1,1,1,1.9116601563951008e-06,1,1,0,0
8433,6,6,6,1.8779174801863974e-06,6,6,0,0
8434,4,4,4,2.8794067379322996e-06,4,4,0,0
8435,3,3,3,1.904111328165925e-06,3,3,0,0
8436,9,9,9,1.4345471193166759e-06,9,9,0,0
8437,8,8,8,2.856057129463352e-06,8,8,0,0
8438,2,2,2,1.4258331297867244e-06,2,2,0,0
8439,1,1,1,9.579516602187255e-07,1,1,0,0
8440,8,8,8,4.7369506841477005e-06,8,8,0,0
8441,6,6,6,1.9496093752735533e-06,6,6,0,0
8442,4,4,4,2.6192407225344994e-06,4,4,0,0
8443,1,1,1,9.837693481506982e-07,1,1,0,0
8444,5,5,5,1.910101318447488e-06,5,5,0,0
8445,5,5,5,9.554321289684253e-07,5,5,0,0
8446,6,6,6,2.864831542659374e-06,6,6,0,0
8447,5,5,5,7.637402344329303e-06,5,5,0,0
8448,0,0,0,9.516436767498249e-07,0,0,0,0
8449,1,1,1,2.8862670902185528e-06,1,1,0,0
8450,2,2,2,2.8586486813253487e-06,2,2,0,0
8451,3,3,3,1.920581054193349e-06,3,3,0,0
8452,4,4,4,1.4314196778997257e-06,4,4,0,0
8453,5,5,5,1.5543920899308006e-06,5,5,0,0
8454,6,6,6,1.8794921885501026e-06,6,6,0,0
8455,7,7,7,1.916235351728801e-06,7,7,0,0
8456,8,8,8,1.8746948242664985e-06,8,8,0,0
8457,9,9,9,3.8569580063096964e-06,9,9,0,0
8458,0,0,0,1.8711791991421478e-06,0,0,0,0
8459,1,1,1,3.8183142088143995e-06,1,1,0,0
8460,2,2,2,1.8966064452285991e-06,2,2,0,0
8461,3,3,3,2.3861901858879264e-06,3,3,0,0
8462,4,4,4,2.841198730507699e-06,4,4,0,0
8463,5,5,5,1.909465332516902e-06,5,5,0,0
8464,6,6,6,1.9045556634011973e-06,6,6,0,0
8465,7,7,7,2.3832678222035497e-06,7,7,0,0
8466,8,8,8,2.858898925595099e-06,8,8,0,0
8467,9,9,9,2.8953002928489013e-06,9,9,0,0
8468,0,0,0,1.8681030269362964e-06,0,0,0,0
8469,1,1,1,1.903352051080276e-06,1,1,0,0
8470,2,2,2,1.9218750004768026e-06,2,2,0,0
8471,3,3,3,3.797094727531203e-06,3,3,0,0
8472,4,4,4,2.8353271481762476e-06,4,4,0,0
8473,5,5,5,2.8570068355548983e-06,5,5,0,0
8474,6,6,6,2.887268065521198e-06,6,6,0,0
8475,7,7,7,3.837194824996004e-06,7,7,0,0
8476,8,8,8,3.7823364262834502e-06,8,8,0,0
8477,9,9,9,2.0303192138637627e-06,9,9,0,0
8478,6,6,6,3.771313476619298e-06,6,6,0,0
8479,9,9,9,1.9346801760633525e-06,9,9,0,0
8480,7,7,7,9.561352545262025e-07,7,7,0,0
8481,0,0,0,1.672221069171087e-06,0,0,0,0
8482,2,2,2,3.799926757253047e-06,2,2,0,0
8483,3,3,3,1.905590821138503e-06,3,3,0,0
8484,4,4,4,1.9399414057374997e-06,4,4,0,0
8485,3,3,3,3.852392577385899e-06,3,3,0,0
8486,8,8,8,2.3845472717498595e-06,8,8,0,0
8487,5,5,5,1.8869995113135474e-06,5,5,0,0
8488,1,1,1,9.555114743875492e-07,1,1,0,0
8489,3,3,3,1.910334472832176e-06,3,3,0,0
8490,0,0,0,1.664520263844338e-06,0,0,0,0
8491,1,1,1,1.6684936521293992e-06,1,1,0,0
8492,2,2,2,1.897900391512053e-06,2,2,0,0
8493,1,1,1,2.3825732418103485e-06,1,1,0,0
8494,3,3,3,1.9302490237294023e-06,3,3,0,0
8495,2,2,2,1.91922607406525e-06,2,2,0,0
8496,0,0,0,1.4256066895868003e-06,0,0,0,0
8497,7,7,7,1.4294995116514997e-06,7,7,0,0
8498,2,2,2,2.881909178853448e-06,2,2,0,0
8499,6,6,6,1.8666015613177933e-06,6,6,0,0
8500,4,4,4,2.1506121825609625e-06,4,4,0,0
8501,0,0,0,2.383528442173599e-06,0,0,0,0
8502,5,5,5,2.865576171018347e-06,5,5,0,0
8503,9,9,9,2.8600512695931e-06,9,9,0,0
8504,9,9,9,1.9371337884876993e-06,9,9,0,0
8505,8,8,8,1.955285645394156e-06,8,8,0,0
8506,9,9,9,3.8026367192856014e-06,9,9,0,0
8507,5,5,5,3.815007324270425e-06,5,5,0,0
8508,3,3,3,1.9102465813602976e-06,3,3,0,0
8509,1,1,1,3.814000244073412e-06,1,1,0,0
8510,7,7,7,1.9103027355527047e-06,7,7,0,0
8511,4,4,4,3.824316406664252e-06,4,4,0,0
8512,7,7,7,2.1451922607163e-06,7,7,0,0
8513,0,0,0,1.196596679520212e-06,0,0,0,0
8514,0,0,0,1.8727661128536965e-06,0,0,0,0
8515,6,6,6,1.1964984130141687e-06,6,6,0,0
8516,6,6,6,1.9165161138090525e-06,6,6,0,0
8517,6,6,6,9.864624015420986e-07,6,6,0,0
8518,3,3,3,3.7685668949904993e-06,3,3,0,0
8519,7,7,7,5.7308105461117975e-06,7,7,0,0
8520,4,4,4,1.9061035150258476e-06,4,4,0,0
8521,2,2,2,2.3872351073706e-06,2,2,0,0
8522,8,8,8,2.8675659180521507e-06,8,8,0,0
8523,9,9,9,2.8566650387418235e-06,9,9,0,0
8524,8,8,8,1.8963623045209488e-06,8,8,0,0
8525,7,7,7,1.9064257816836516e-06,7,7,0,0
8526,1,1,1,1.905972900395625e-06,1,1,0,0
8527,4,4,4,2.8013506012114497e-06,4,4,0,0
8528,0,0,0,2.8538574223802016e-06,0,0,0,0
8529,4,4,4,2.1505691527590187e-06,4,4,0,0
8530,8,8,8,1.9422729486962e-06,8,8,0,0
8531,5,5,5,1.9565307614044514e-06,5,5,0,0
8532,2,2,2,2.820202636755198e-06,2,2,0,0
8533,3,3,3,1.912259521397175e-06,3,3,0,0
8534,9,9,9,2.6243054200847382e-06,9,9,0,0
8535,0,0,0,1.947509765898303e-06,0,0,0,0
8536,1,1,1,2.38681518549555e-06,1,1,0,0
8537,9,9,9,1.9464965816951008e-06,9,9,0,0
8538,1,1,1,1.9050708015555529e-06,1,1,0,0
8539,5,5,5,1.9375732414061986e-06,5,5,0,0
8540,1,1,1,2.8951782233832546e-06,1,1,0,0
8541,7,7,7,1.916259765977202e-06,7,7,0,0
8542,6,6,6,2.8977661123974485e-06,6,6,0,0
8543,1,1,1,9.765014645779502e-07,1,1,0,0
8544,2,2,2,3.7799560548279487e-06,2,2,0,0
8545,1,1,1,1.4294628907229878e-06,1,1,0,0
8546,6,6,6,1.9110742188743757e-06,6,6,0,0
8547,8,8,8,1.923974608075696e-06,8,8,0,0
8548,0,0,0,2.386757812722351e-06,0,0,0,0
8549,1,1,1,4.767585449982903e-06,1,1,0,0
8550,2,2,2,2.3812646485765754e-06,2,2,0,0
8551,3,3,3,1.9138183589006985e-06,3,3,0,0
8552,4,4,4,1.912841796070097e-06,4,4,0,0
8553,5,5,5,1.3709553207397196e-06,5,5,0,0
8554,6,6,6,3.779565430406251e-06,6,6,0,0
8555,7,7,7,2.829882811639095e-06,7,7,0,0
8556,8,8,8,3.8152465826613025e-06,8,8,0,0
8557,9,9,9,2.8167602543760495e-06,9,9,0,0
8558,0,0,0,9.791870123621038e-07,0,0,0,0
8559,1,1,1,1.9113964846440012e-06,1,1,0,0
8560,2,2,2,2.8561401368421002e-06,2,2,0,0
8561,3,3,3,3.7826416026121024e-06,3,3,0,0
8562,4,4,4,2.812915038674646e-06,4,4,0,0
8563,5,5,5,2.8657519539621035e-06,5,5,0,0
8564,6,6,6,1.9114868159419984e-06,6,6,0,0
8565,7,7,7,2.857058104765997e-06,7,7,0,0
8566,8,8,8,2.8595263668051984e-06,8,8,0,0
8567,0,0,0,1.43393676754755e-06,0,0,0,0
8568,1,1,1,2.3856506343733486e-06,1,1,0,0
8569,2,2,2,3.7739501941302933e-06,2,2,0,0
8570,3,3,3,3.8007690434938013e-06,3,3,0,0
8571,5,5,5,1.9109301758746255e-06,5,5,0,0
8572,6,6,6,3.8175048828748e-06,6,6,0,0
8573,7,7,7,1.9100585930686975e-06,7,7,0,0
8574,8,8,8,2.83587646521255e-06,8,8,0,0
8575,1,1,1,9.861206056172023e-07,1,1,0,0
8576,0,0,0,1.9073486328125e-06,0,0,0,0
8577,4,4,4,2.3837036131624245e-06,4,4,0,0
8578,5,5,5,1.4274157713600744e-06,5,5,0,0
8579,6,6,6,2.8649389651747015e-06,6,6,0,0
8580,6,6,6,1.8694824213127959e-06,6,6,0,0
8581,3,3,3,3.833032225841748e-06,3,3,0,0
8582,4,4,4,3.809375000329851e-06,4,4,0,0
8583,4,4,4,1.9044140628921014e-06,4,4,0,0
8584,2,2,2,1.9081188966652007e-06,2,2,0,0
8585,8,8,8,1.8732177728963961e-06,8,8,0,0
8586,1,1,1,1.4334631348589255e-06,1,1,0,0
8587,0,0,0,2.8648388674668013e-06,0,0,0,0
8588,6,6,6,1.9082287598948255e-06,6,6,0,0
8589,4,4,4,1.925415038073197e-06,4,4,0,0
8590,9,9,9,1.909340820560601e-06,9,9,0,0
8591,7,7,7,1.9047827155560526e-06,7,7,0,0
8592,2,2,2,2.833410643887646e-06,2,2,0,0
8593,9,9,9,2.8659374997630493e-06,9,9,0,0
8594,2,2,2,2.8979614263846543e-06,2,2,0,0
8595,0,0,0,2.148410644498e-06,0,0,0,0
8596,9,9,9,1.2811151580693902e-06,9,9,0,0
8597,3,3,3,2.1471917723836498e-06,3,3,0,0
8598,3,3,3,1.9150146499669063e-06,3,3,0,0
8599,9,9,9,1.888183593479198e-06,9,9,0,0
8600,1,1,1,1.4300305180015016e-06,1,1,0,0
8601,5,5,5,1.8831542973885007e-06,5,5,0,0
8602,2,2,2,1.9548706049477005e-06,2,2,0,0
8603,3,3,3,1.9667741394391314e-06,3,3,0,0
8604,1,1,1,1.4259533691607373e-06,1,1,0,0
8605,6,6,6,2.853076171760449e-06,6,6,0,0
8606,7,7,7,1.9125244143936015e-06,7,7,0,0
8607,3,3,3,2.850610352211902e-06,3,3,0,0
8608,7,7,7,1.9429687512229066e-06,7,7,0,0
8609,8,8,8,1.9089404297290002e-06,8,8,0,0
8610,4,4,4,2.8634448243636257e-06,4,4,0,0
8611,0,0,0,3.823474120423498e-06,0,0,0,0
