sample_id,filename,label,writer_id,folder,source_relative,simple_relative,full_relative,fixed_simple_relative,fixed_full_relative,full_roi_valid,full_foreground_pixels,full_threshold,full_roi_left,full_roi_top,full_roi_right,full_roi_bottom,batch,input_sha256,pipeline_sha256
m5_3_03,m5_3_03.jpg,3,m5,3,3/m5_3_03.jpg,batches/digits_190_001/processed_simple/3/m5_3_03.pgm,batches/digits_190_001/processed_full/3/m5_3_03.pgm,batches/digits_190_001/fixed_input/simple/3/m5_3_03.txt,batches/digits_190_001/fixed_input/full/3/m5_3_03.txt,1,750,91,40,38,81,148,digits_190_001,a80c0a783e7944a5bcc90fcc7eed25cb48558564678c9b0bb7d5b90e74c15249,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_3_04,m5_3_04.jpg,3,m5,3,3/m5_3_04.jpg,batches/digits_190_001/processed_simple/3/m5_3_04.pgm,batches/digits_190_001/processed_full/3/m5_3_04.pgm,batches/digits_190_001/fixed_input/simple/3/m5_3_04.txt,batches/digits_190_001/fixed_input/full/3/m5_3_04.txt,1,712,90,40,38,81,125,digits_190_001,869a3466bfc6571b849677f9574a1e12122aa38ede7943da2e0bc64de9e2a5b3,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_4_01,m5_4_01.jpg,4,m5,4,4/m5_4_01.jpg,batches/digits_190_001/processed_simple/4/m5_4_01.pgm,batches/digits_190_001/processed_full/4/m5_4_01.pgm,batches/digits_190_001/fixed_input/simple/4/m5_4_01.txt,batches/digits_190_001/fixed_input/full/4/m5_4_01.txt,1,1044,95,40,38,101,114,digits_190_001,6e1364d7b43865fb8afa34cde458a0bf8afc97fde14439dddee7423087f8de1c,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_4_02,m5_4_02.jpg,4,m5,4,4/m5_4_02.jpg,batches/digits_190_001/processed_simple/4/m5_4_02.pgm,batches/digits_190_001/processed_full/4/m5_4_02.pgm,batches/digits_190_001/fixed_input/simple/4/m5_4_02.txt,batches/digits_190_001/fixed_input/full/4/m5_4_02.txt,1,827,92,40,38,91,113,digits_190_001,2d82e5dffdd3a41d0fbf76b6b8e305005a7f0fe71f6a95a93bc1f466735ba790,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_4_03,m5_4_03.jpg,4,m5,4,4/m5_4_03.jpg,batches/digits_190_001/processed_simple/4/m5_4_03.pgm,batches/digits_190_001/processed_full/4/m5_4_03.pgm,batches/digits_190_001/fixed_input/simple/4/m5_4_03.txt,batches/digits_190_001/fixed_input/full/4/m5_4_03.txt,1,1035,90,40,38,98,133,digits_190_001,61d81e5a41b4a033d582209b7246ba93d0da2ee6293bf2a75e852bd12e80b679,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_4_04,m5_4_04.jpg,4,m5,4,4/m5_4_04.jpg,batches/digits_190_001/processed_simple/4/m5_4_04.pgm,batches/digits_190_001/processed_full/4/m5_4_04.pgm,batches/digits_190_001/fixed_input/simple/4/m5_4_04.txt,batches/digits_190_001/fixed_input/full/4/m5_4_04.txt,1,933,92,40,38,85,115,digits_190_001,68a6a63eba1684c827103a763e1fb85518421e18d450ab9f9216395dc92bb8ed,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_5_01,m5_5_01.jpg,5,m5,5,5/m5_5_01.jpg,batches/digits_190_001/processed_simple/5/m5_5_01.pgm,batches/digits_190_001/processed_full/5/m5_5_01.pgm,batches/digits_190_001/fixed_input/simple/5/m5_5_01.txt,batches/digits_190_001/fixed_input/full/5/m5_5_01.txt,1,785,94,40,38,93,125,digits_190_001,fad1dd234d5eb06c8af352f61b87706a9e21a067005496391a5d8a2b2a8cc726,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_5_02,m5_5_02.jpg,5,m5,5,5/m5_5_02.jpg,batches/digits_190_001/processed_simple/5/m5_5_02.pgm,batches/digits_190_001/processed_full/5/m5_5_02.pgm,batches/digits_190_001/fixed_input/simple/5/m5_5_02.txt,batches/digits_190_001/fixed_input/full/5/m5_5_02.txt,1,723,92,40,38,78,126,digits_190_001,963823c7b900d42a53b5bf255312fa97de44cabb1ac5f731bc0d36eed69cc4f6,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_5_03,m5_5_03.jpg,5,m5,5,5/m5_5_03.jpg,batches/digits_190_001/processed_simple/5/m5_5_03.pgm,batches/digits_190_001/processed_full/5/m5_5_03.pgm,batches/digits_190_001/fixed_input/simple/5/m5_5_03.txt,batches/digits_190_001/fixed_input/full/5/m5_5_03.txt,1,682,90,40,38,82,101,digits_190_001,1bdb14d19b67e93bcb14a9f6388ee384913be48acc741342fd2be56fdab61d6a,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_5_04,m5_5_04.jpg,5,m5,5,5/m5_5_04.jpg,batches/digits_190_001/processed_simple/5/m5_5_04.pgm,batches/digits_190_001/processed_full/5/m5_5_04.pgm,batches/digits_190_001/fixed_input/simple/5/m5_5_04.txt,batches/digits_190_001/fixed_input/full/5/m5_5_04.txt,1,695,91,40,38,77,116,digits_190_001,af4b8aba3cce7e1eed4c1ee852abc60c8cf8eb44c3973423d30712e5fbad2fd9,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_6_01,m5_6_01.jpg,6,m5,6,6/m5_6_01.jpg,batches/digits_190_001/processed_simple/6/m5_6_01.pgm,batches/digits_190_001/processed_full/6/m5_6_01.pgm,batches/digits_190_001/fixed_input/simple/6/m5_6_01.txt,batches/digits_190_001/fixed_input/full/6/m5_6_01.txt,1,991,90,40,38,78,139,digits_190_001,44654b8cf6d94b1e1635b0942a27b6524697eef8cb86a573a5a23eaca1bd6756,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_6_02,m5_6_02.jpg,6,m5,6,6/m5_6_02.jpg,batches/digits_190_001/processed_simple/6/m5_6_02.pgm,batches/digits_190_001/processed_full/6/m5_6_02.pgm,batches/digits_190_001/fixed_input/simple/6/m5_6_02.txt,batches/digits_190_001/fixed_input/full/6/m5_6_02.txt,1,1111,91,32,38,83,139,digits_190_001,a77a0deb43409fd10bac3da6bf49673fdc03ccd443388a512a70a6de488356a5,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_6_03,m5_6_03.jpg,6,m5,6,6/m5_6_03.jpg,batches/digits_190_001/processed_simple/6/m5_6_03.pgm,batches/digits_190_001/processed_full/6/m5_6_03.pgm,batches/digits_190_001/fixed_input/simple/6/m5_6_03.txt,batches/digits_190_001/fixed_input/full/6/m5_6_03.txt,1,1118,91,40,38,76,151,digits_190_001,ec3469703ea0dcf6e8fff940b2c059a604dea6749c7d2809165c2db2eb19f6d6,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_6_04,m5_6_04.jpg,6,m5,6,6/m5_6_04.jpg,batches/digits_190_001/processed_simple/6/m5_6_04.pgm,batches/digits_190_001/processed_full/6/m5_6_04.pgm,batches/digits_190_001/fixed_input/simple/6/m5_6_04.txt,batches/digits_190_001/fixed_input/full/6/m5_6_04.txt,1,854,90,16,38,73,127,digits_190_001,5ff2c33413cdfb141450be8258d34845db099197a404b7581b38b0afa6b3d354,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_7_01,m5_7_01.jpg,7,m5,7,7/m5_7_01.jpg,batches/digits_190_001/processed_simple/7/m5_7_01.pgm,batches/digits_190_001/processed_full/7/m5_7_01.pgm,batches/digits_190_001/fixed_input/simple/7/m5_7_01.txt,batches/digits_190_001/fixed_input/full/7/m5_7_01.txt,1,552,89,41,38,76,108,digits_190_001,2299e73dab3a9c03d6a3d81049f6c23778603d0831f2c64df6e352ce536b783b,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_7_02,m5_7_02.jpg,7,m5,7,7/m5_7_02.jpg,batches/digits_190_001/processed_simple/7/m5_7_02.pgm,batches/digits_190_001/processed_full/7/m5_7_02.pgm,batches/digits_190_001/fixed_input/simple/7/m5_7_02.txt,batches/digits_190_001/fixed_input/full/7/m5_7_02.txt,1,586,91,41,38,79,107,digits_190_001,3101930cbb8d8f4e8f8a3e6ff72829627a706d1148033fe918483cf8fd619c59,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_7_03,m5_7_03.jpg,7,m5,7,7/m5_7_03.jpg,batches/digits_190_001/processed_simple/7/m5_7_03.pgm,batches/digits_190_001/processed_full/7/m5_7_03.pgm,batches/digits_190_001/fixed_input/simple/7/m5_7_03.txt,batches/digits_190_001/fixed_input/full/7/m5_7_03.txt,1,555,91,41,38,72,109,digits_190_001,5c3f1d760a44b5aa0a2d1a5890e8f79fb4754c8fd30849d1329ae77ef1168207,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_7_04,m5_7_04.jpg,7,m5,7,7/m5_7_04.jpg,batches/digits_190_001/processed_simple/7/m5_7_04.pgm,batches/digits_190_001/processed_full/7/m5_7_04.pgm,batches/digits_190_001/fixed_input/simple/7/m5_7_04.txt,batches/digits_190_001/fixed_input/full/7/m5_7_04.txt,1,507,89,40,38,71,109,digits_190_001,e68d4beaf5c7091dd1c18ebe7563ecbd48218e7cb419541500f5c88e474aa771,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_8_01,m5_8_01.jpg,8,m5,8,8/m5_8_01.jpg,batches/digits_190_001/processed_simple/8/m5_8_01.pgm,batches/digits_190_001/processed_full/8/m5_8_01.pgm,batches/digits_190_001/fixed_input/simple/8/m5_8_01.txt,batches/digits_190_001/fixed_input/full/8/m5_8_01.txt,1,892,85,40,39,74,120,digits_190_001,00014fbe8b8d49c9193619b58e912590e00b71a3208c552bd78c3d69f69f205a,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_8_02,m5_8_02.jpg,8,m5,8,8/m5_8_02.jpg,batches/digits_190_001/processed_simple/8/m5_8_02.pgm,batches/digits_190_001/processed_full/8/m5_8_02.pgm,batches/digits_190_001/fixed_input/simple/8/m5_8_02.txt,batches/digits_190_001/fixed_input/full/8/m5_8_02.txt,1,974,89,40,38,70,120,digits_190_001,4cc4593f1355a23dadb4c6cb6d899589cb0b6fb2f7c80c7707522a01a9d8142d,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_8_03,m5_8_03.jpg,8,m5,8,8/m5_8_03.jpg,batches/digits_190_001/processed_simple/8/m5_8_03.pgm,batches/digits_190_001/processed_full/8/m5_8_03.pgm,batches/digits_190_001/fixed_input/simple/8/m5_8_03.txt,batches/digits_190_001/fixed_input/full/8/m5_8_03.txt,1,801,92,40,38,69,108,digits_190_001,a0e6a4480d760ed1bd3d46b0011e5c504ae4f813364e54d2948b566a2676ce59,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_8_04,m5_8_04.jpg,8,m5,8,8/m5_8_04.jpg,batches/digits_190_001/processed_simple/8/m5_8_04.pgm,batches/digits_190_001/processed_full/8/m5_8_04.pgm,batches/digits_190_001/fixed_input/simple/8/m5_8_04.txt,batches/digits_190_001/fixed_input/full/8/m5_8_04.txt,1,920,90,40,38,77,112,digits_190_001,fd03ae1d42d4313998e34b86fa4af3fd8f23289e86e6f89458eb14020d64ca58,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_9_01,m5_9_01.jpg,9,m5,9,9/m5_9_01.jpg,batches/digits_190_001/processed_simple/9/m5_9_01.pgm,batches/digits_190_001/processed_full/9/m5_9_01.pgm,batches/digits_190_001/fixed_input/simple/9/m5_9_01.txt,batches/digits_190_001/fixed_input/full/9/m5_9_01.txt,1,1177,82,41,38,77,154,digits_190_001,63e6aa3fc0bf63b020297f713793b26e2ac23457cb70e575b0aba70b4fb2b239,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_9_02,m5_9_02.jpg,9,m5,9,9/m5_9_02.jpg,batches/digits_190_001/processed_simple/9/m5_9_02.pgm,batches/digits_190_001/processed_full/9/m5_9_02.pgm,batches/digits_190_001/fixed_input/simple/9/m5_9_02.txt,batches/digits_190_001/fixed_input/full/9/m5_9_02.txt,1,961,88,40,39,76,141,digits_190_001,75e222533f426ed012f9bb1857bc493ba7aa5a3b44f34ba7b57a55c95faf5d15,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_9_03,m5_9_03.jpg,9,m5,9,9/m5_9_03.jpg,batches/digits_190_001/processed_simple/9/m5_9_03.pgm,batches/digits_190_001/processed_full/9/m5_9_03.pgm,batches/digits_190_001/fixed_input/simple/9/m5_9_03.txt,batches/digits_190_001/fixed_input/full/9/m5_9_03.txt,1,1182,92,40,39,78,155,digits_190_001,8512cc3768f83161f30d223a64e4f9db1f8e46ceb1a5327e2c0f7ba73cbfb8ad,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m5_9_04,m5_9_04.jpg,9,m5,9,9/m5_9_04.jpg,batches/digits_190_001/processed_simple/9/m5_9_04.pgm,batches/digits_190_001/processed_full/9/m5_9_04.pgm,batches/digits_190_001/fixed_input/simple/9/m5_9_04.txt,batches/digits_190_001/fixed_input/full/9/m5_9_04.txt,1,1304,92,40,38,81,161,digits_190_001,1b0c19f4605c8af80e4b39d3ccf059ebccf90684cb51104a40920447faebefaf,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_0_01,m4_0_01.jpg,0,m4,0,0/m4_0_01.jpg,batches/member4_050_002/processed_simple/0/m4_0_01.pgm,batches/member4_050_002/processed_full/0/m4_0_01.pgm,batches/member4_050_002/fixed_input/simple/0/m4_0_01.txt,batches/member4_050_002/fixed_input/full/0/m4_0_01.txt,1,4844,100,62,73,175,280,member4_050_002,0fd9c2dda6ef81cab30de5ff106855c773b377b20eeada6ba467eb6de44114d7,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_0_02,m4_0_02.jpg,0,m4,0,0/m4_0_02.jpg,batches/member4_050_002/processed_simple/0/m4_0_02.pgm,batches/member4_050_002/processed_full/0/m4_0_02.pgm,batches/member4_050_002/fixed_input/simple/0/m4_0_02.txt,batches/member4_050_002/fixed_input/full/0/m4_0_02.txt,1,9411,92,66,43,248,277,member4_050_002,7ab6794d4248e8a7fe76374cddf6d132775ae2066b0548e59a9dbd2a1b0e7bc9,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_0_03,m4_0_03.jpg,0,m4,0,0/m4_0_03.jpg,batches/member4_050_002/processed_simple/0/m4_0_03.pgm,batches/member4_050_002/processed_full/0/m4_0_03.pgm,batches/member4_050_002/fixed_input/simple/0/m4_0_03.txt,batches/member4_050_002/fixed_input/full/0/m4_0_03.txt,1,6934,103,46,29,186,262,member4_050_002,b0aa3ddb924cb514530fcf391a188d5ee9a4f332dec9df10360dc213e3c1837b,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_0_04,m4_0_04.jpg,0,m4,0,0/m4_0_04.jpg,batches/member4_050_002/processed_simple/0/m4_0_04.pgm,batches/member4_050_002/processed_full/0/m4_0_04.pgm,batches/member4_050_002/fixed_input/simple/0/m4_0_04.txt,batches/member4_050_002/fixed_input/full/0/m4_0_04.txt,1,11039,103,139,38,380,385,member4_050_002,d19f91961f64e0b51c4dadf785b1a0a01e0b9817718d23983f21a0036100f4fd,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_0_05,m4_0_05.jpg,0,m4,0,0/m4_0_05.jpg,batches/member4_050_002/processed_simple/0/m4_0_05.pgm,batches/member4_050_002/processed_full/0/m4_0_05.pgm,batches/member4_050_002/fixed_input/simple/0/m4_0_05.txt,batches/member4_050_002/fixed_input/full/0/m4_0_05.txt,1,6496,103,108,100,241,291,member4_050_002,91af9c33886326c0ca03422e62c337ffdfc537f5f70747f714c81cba24883d21,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_1_01,m4_1_01.jpg,1,m4,1,1/m4_1_01.jpg,batches/member4_050_002/processed_simple/1/m4_1_01.pgm,batches/member4_050_002/processed_full/1/m4_1_01.pgm,batches/member4_050_002/fixed_input/simple/1/m4_1_01.txt,batches/member4_050_002/fixed_input/full/1/m4_1_01.txt,1,2888,98,0,131,176,377,member4_050_002,25395bf1041b5097b34f57c428a122d03ee0659bb6a114c5bf14b1f92dbf7d4c,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_1_02,m4_1_02.jpg,1,m4,1,1/m4_1_02.jpg,batches/member4_050_002/processed_simple/1/m4_1_02.pgm,batches/member4_050_002/processed_full/1/m4_1_02.pgm,batches/member4_050_002/fixed_input/simple/1/m4_1_02.txt,batches/member4_050_002/fixed_input/full/1/m4_1_02.txt,1,60784,68,0,74,240,478,member4_050_002,f63183ad1cfdb91738a299102e4901dfadc1e73e510479104ba9aecf0ac72045,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_1_03,m4_1_03.jpg,1,m4,1,1/m4_1_03.jpg,batches/member4_050_002/processed_simple/1/m4_1_03.pgm,batches/member4_050_002/processed_full/1/m4_1_03.pgm,batches/member4_050_002/fixed_input/simple/1/m4_1_03.txt,batches/member4_050_002/fixed_input/full/1/m4_1_03.txt,1,5264,98,0,87,236,479,member4_050_002,c69ef8d05e5331cb9c94b15a1d1c812e6755a3f508309aab4954c0cb35919b93,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_1_04,m4_1_04.jpg,1,m4,1,1/m4_1_04.jpg,batches/member4_050_002/processed_simple/1/m4_1_04.pgm,batches/member4_050_002/processed_full/1/m4_1_04.pgm,batches/member4_050_002/fixed_input/simple/1/m4_1_04.txt,batches/member4_050_002/fixed_input/full/1/m4_1_04.txt,1,11268,111,47,23,222,402,member4_050_002,9d4693211f07c9d4aefe165f99c70f1b4ecde3f978ef27e5069ed5276824a2aa,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_1_05,m4_1_05.jpg,1,m4,1,1/m4_1_05.jpg,batches/member4_050_002/processed_simple/1/m4_1_05.pgm,batches/member4_050_002/processed_full/1/m4_1_05.pgm,batches/member4_050_002/fixed_input/simple/1/m4_1_05.txt,batches/member4_050_002/fixed_input/full/1/m4_1_05.txt,1,4577,114,135,90,193,401,member4_050_002,b23ab4d305df01a877cdf896229aab41a75b27a070ca4b1ac9d24a2202ef0b17,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_2_01,m4_2_01.jpg,2,m4,2,2/m4_2_01.jpg,batches/member4_050_002/processed_simple/2/m4_2_01.pgm,batches/member4_050_002/processed_full/2/m4_2_01.pgm,batches/member4_050_002/fixed_input/simple/2/m4_2_01.txt,batches/member4_050_002/fixed_input/full/2/m4_2_01.txt,1,8685,109,48,47,262,405,member4_050_002,70329498adbbca88d6fc4d29055b366f2ec4605b01e76949d6c5a67594d4749a,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_2_02,m4_2_02.jpg,2,m4,2,2/m4_2_02.jpg,batches/member4_050_002/processed_simple/2/m4_2_02.pgm,batches/member4_050_002/processed_full/2/m4_2_02.pgm,batches/member4_050_002/fixed_input/simple/2/m4_2_02.txt,batches/member4_050_002/fixed_input/full/2/m4_2_02.txt,1,8940,113,38,53,256,408,member4_050_002,144853af165aa1791adcbfcb1699404676c81c250d986c878ef451ffd2ec855f,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_2_03,m4_2_03.jpg,2,m4,2,2/m4_2_03.jpg,batches/member4_050_002/processed_simple/2/m4_2_03.pgm,batches/member4_050_002/processed_full/2/m4_2_03.pgm,batches/member4_050_002/fixed_input/simple/2/m4_2_03.txt,batches/member4_050_002/fixed_input/full/2/m4_2_03.txt,1,4259,96,0,102,237,318,member4_050_002,bb10733a05878bef5f862b3c980074ddac1155d3e5ddc42ebfeeedfb04b7be56,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_2_04,m4_2_04.jpg,2,m4,2,2/m4_2_04.jpg,batches/member4_050_002/processed_simple/2/m4_2_04.pgm,batches/member4_050_002/processed_full/2/m4_2_04.pgm,batches/member4_050_002/fixed_input/simple/2/m4_2_04.txt,batches/member4_050_002/fixed_input/full/2/m4_2_04.txt,1,3853,102,23,17,105,262,member4_050_002,dff9c18ece56cc8aee517af88a980a5577f77279c08b2f191f76e95a433570e5,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_2_05,m4_2_05.jpg,2,m4,2,2/m4_2_05.jpg,batches/member4_050_002/processed_simple/2/m4_2_05.pgm,batches/member4_050_002/processed_full/2/m4_2_05.pgm,batches/member4_050_002/fixed_input/simple/2/m4_2_05.txt,batches/member4_050_002/fixed_input/full/2/m4_2_05.txt,1,4164,105,47,128,184,324,member4_050_002,cc95d5b6fff1779b67c1bd975271078d6686730e6ccb8994e72b4cca40a665a8,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_3_01,m4_3_01.jpg,3,m4,3,3/m4_3_01.jpg,batches/member4_050_002/processed_simple/3/m4_3_01.pgm,batches/member4_050_002/processed_full/3/m4_3_01.pgm,batches/member4_050_002/fixed_input/simple/3/m4_3_01.txt,batches/member4_050_002/fixed_input/full/3/m4_3_01.txt,1,4506,82,76,86,210,455,member4_050_002,df94d405dd058a8c8e039ed90003cc8ed280469daf97f0927c235ac0f43d57f3,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_3_02,m4_3_02.jpg,3,m4,3,3/m4_3_02.jpg,batches/member4_050_002/processed_simple/3/m4_3_02.pgm,batches/member4_050_002/processed_full/3/m4_3_02.pgm,batches/member4_050_002/fixed_input/simple/3/m4_3_02.txt,batches/member4_050_002/fixed_input/full/3/m4_3_02.txt,1,4362,93,175,105,297,370,member4_050_002,8a7a644dff7ce0303d81f8247d1763319ed7b03e6917b543b8629aee9e8f83c4,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_3_03,m4_3_03.jpg,3,m4,3,3/m4_3_03.jpg,batches/member4_050_002/processed_simple/3/m4_3_03.pgm,batches/member4_050_002/processed_full/3/m4_3_03.pgm,batches/member4_050_002/fixed_input/simple/3/m4_3_03.txt,batches/member4_050_002/fixed_input/full/3/m4_3_03.txt,1,9000,92,115,101,267,420,member4_050_002,f249d88a35931e81db46dc69db8b5382efa27754a99677ec072266052127e629,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_3_04,m4_3_04.jpg,3,m4,3,3/m4_3_04.jpg,batches/member4_050_002/processed_simple/3/m4_3_04.pgm,batches/member4_050_002/processed_full/3/m4_3_04.pgm,batches/member4_050_002/fixed_input/simple/3/m4_3_04.txt,batches/member4_050_002/fixed_input/full/3/m4_3_04.txt,1,6165,95,63,114,244,338,member4_050_002,06056260d630564bee6a3c477b919cc6bc5bb3029bf954fdbb64029113d482d6,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_3_05,m4_3_05.jpg,3,m4,3,3/m4_3_05.jpg,batches/member4_050_002/processed_simple/3/m4_3_05.pgm,batches/member4_050_002/processed_full/3/m4_3_05.pgm,batches/member4_050_002/fixed_input/simple/3/m4_3_05.txt,batches/member4_050_002/fixed_input/full/3/m4_3_05.txt,1,5637,95,113,100,230,435,member4_050_002,cbdb078030aa3ba5490900f724a6d54ad796bac3dd84ebb08bfaaeccc4ab3b5d,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_4_01,m4_4_01.jpg,4,m4,4,4/m4_4_01.jpg,batches/member4_050_002/processed_simple/4/m4_4_01.pgm,batches/member4_050_002/processed_full/4/m4_4_01.pgm,batches/member4_050_002/fixed_input/simple/4/m4_4_01.txt,batches/member4_050_002/fixed_input/full/4/m4_4_01.txt,1,13898,86,2,107,300,479,member4_050_002,bf79e6a4b1f16aa785d66ba8f17c399b3d7c96e94eccdde53f8920daba9a6849,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_4_02,m4_4_02.jpg,4,m4,4,4/m4_4_02.jpg,batches/member4_050_002/processed_simple/4/m4_4_02.pgm,batches/member4_050_002/processed_full/4/m4_4_02.pgm,batches/member4_050_002/fixed_input/simple/4/m4_4_02.txt,batches/member4_050_002/fixed_input/full/4/m4_4_02.txt,1,7124,100,84,74,270,431,member4_050_002,0cbf7d9a33485fa049ee45999ecaddcf93518206cffd202185eb3fd7b73e0cfd,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_4_03,m4_4_03.jpg,4,m4,4,4/m4_4_03.jpg,batches/member4_050_002/processed_simple/4/m4_4_03.pgm,batches/member4_050_002/processed_full/4/m4_4_03.pgm,batches/member4_050_002/fixed_input/simple/4/m4_4_03.txt,batches/member4_050_002/fixed_input/full/4/m4_4_03.txt,1,5053,104,135,90,237,395,member4_050_002,6dbbc639650a1592bb64d29860060b095c861059d85e7b541fd15bbb1ae071df,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_4_04,m4_4_04.jpg,4,m4,4,4/m4_4_04.jpg,batches/member4_050_002/processed_simple/4/m4_4_04.pgm,batches/member4_050_002/processed_full/4/m4_4_04.pgm,batches/member4_050_002/fixed_input/simple/4/m4_4_04.txt,batches/member4_050_002/fixed_input/full/4/m4_4_04.txt,1,7531,108,193,72,342,382,member4_050_002,803127512b0cedcfa8d4bf0f88f162f33742cbb2e46eb368536647d0d07fabca,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_4_05,m4_4_05.jpg,4,m4,4,4/m4_4_05.jpg,batches/member4_050_002/processed_simple/4/m4_4_05.pgm,batches/member4_050_002/processed_full/4/m4_4_05.pgm,batches/member4_050_002/fixed_input/simple/4/m4_4_05.txt,batches/member4_050_002/fixed_input/full/4/m4_4_05.txt,1,7258,109,79,112,237,370,member4_050_002,ae5b0523172af4041eba7aaec7776bc3f774521d3e26775f242b338064efcb4c,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_5_01,m4_5_01.jpg,5,m4,5,5/m4_5_01.jpg,batches/member4_050_002/processed_simple/5/m4_5_01.pgm,batches/member4_050_002/processed_full/5/m4_5_01.pgm,batches/member4_050_002/fixed_input/simple/5/m4_5_01.txt,batches/member4_050_002/fixed_input/full/5/m4_5_01.txt,1,23534,61,82,143,349,479,member4_050_002,98d2b2304f1f7919debec968c44b677dc789c489abca77401a8389c3c9e72788,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_5_02,m4_5_02.jpg,5,m4,5,5/m4_5_02.jpg,batches/member4_050_002/processed_simple/5/m4_5_02.pgm,batches/member4_050_002/processed_full/5/m4_5_02.pgm,batches/member4_050_002/fixed_input/simple/5/m4_5_02.txt,batches/member4_050_002/fixed_input/full/5/m4_5_02.txt,1,5454,81,69,128,231,379,member4_050_002,09761411ff268a91ef046b538fc9104c1b2504f55bfbfd0089fdbbbb690f81d7,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
m4_5_03,m4_5_03.jpg,5,m4,5,5/m4_5_03.jpg,batches/member4_050_002/processed_simple/5/m4_5_03.pgm,batches/member4_050_002/processed_full/5/m4_5_03.pgm,batches/member4_050_002/fixed_input/simple/5/m4_5_03.txt,batches/member4_050_002/fixed_input/full/5/m4_5_03.txt,1,6579,90,121,88,302,357,member4_050_002,62f474d0722a8800a56067bc1c076093d7e820a01fb849512e963d33e2e6dc5a,f934d340129aef372553e141e809442751b98c585e6b70cac06da4706d578899
